,contig_id,e-value,sample_id,seq_length,taxon_oid,Domain,Sequencing Status,Study Name,Genome Name / Sample Name,Sequencing Center,IMG Genome ID ,GOLD Analysis Project Type,GOLD Sequencing Project ID,Geographic Location,Latitude,Longitude,Oxygen Concentration,pH,Salinity,Salinity Concentration,Sample Collection Temperature,Genome Size   * assembled,Gene Count   * assembled,Genome Bin Count   * assembled,temperature_num,pH_num,pH_low,pH_high,pH_avg,pH_range
1593,Ga0199148_10141771,5.400000000000001e-44,3300019821,122,3300019821,*Microbiome,Permanent Draft,Metagenomes derived from Kamchatkian Hot springs,"Sediment microbial community from hot sping in the Uzon Caldera, Kamchatka, Russia - sample 1","Georg-August-University Goettingen, Genomic and Applied Microbiology, Goettingen Genomics Laboratory",3300019821.0,Metagenome Analysis,Gp0223443,"Uzon Caldera, Kamchatka",54.51,159.91,,,,,80 C,114589344,208915,0.0,80.0,,,,,
1594,Ga0199148_10047101,4e-43,3300019821,127,3300019821,*Microbiome,Permanent Draft,Metagenomes derived from Kamchatkian Hot springs,"Sediment microbial community from hot sping in the Uzon Caldera, Kamchatka, Russia - sample 1","Georg-August-University Goettingen, Genomic and Applied Microbiology, Goettingen Genomics Laboratory",3300019821.0,Metagenome Analysis,Gp0223443,"Uzon Caldera, Kamchatka",54.51,159.91,,,,,80 C,114589344,208915,0.0,80.0,,,,,
1595,Ga0208312_1094471,2.4e-64,3300027931,211,3300027931,*Microbiome,Permanent Draft,Extremophilic microbial mat communities from USA and Mexico,"Extremophilic microbial mat communities from Yellowstone National Park, USA - BED_Mat_virus_9_15 (SPAdes)",DOE Joint Genome Institute (JGI),3300027931.0,Metagenome Analysis,Gp0127661,"Yellowstone National Park, USA",44.7315,-110.7113,,3,,,68 C,24374908,62306,0.0,68.0,3.0,3.0,3.0,3.0,0.0
1596,Ga0208312_1099291,9.1e-50,3300027931,184,3300027931,*Microbiome,Permanent Draft,Extremophilic microbial mat communities from USA and Mexico,"Extremophilic microbial mat communities from Yellowstone National Park, USA - BED_Mat_virus_9_15 (SPAdes)",DOE Joint Genome Institute (JGI),3300027931.0,Metagenome Analysis,Gp0127661,"Yellowstone National Park, USA",44.7315,-110.7113,,3,,,68 C,24374908,62306,0.0,68.0,3.0,3.0,3.0,3.0,0.0
1597,Ga0496376_004372_350_1903,2.8e-209,3300045871,517,3300045871,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Sylvan Springs Area, Yellowstone National Park, WY, United States - MSUNE_S_04","University of Wisconsin, Madison",3300045871.0,Metagenome Analysis,Gp0569489,"Yellowstone National Park, Wyoming, USA",44.70055,-110.76543,,6.509,,,71.7,225289707,329772,,71.7,6.509,6.509,6.509,6.509,0.0
1598,Ga0496376_000277_60027_61601,2e-204,3300045871,524,3300045871,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Sylvan Springs Area, Yellowstone National Park, WY, United States - MSUNE_S_04","University of Wisconsin, Madison",3300045871.0,Metagenome Analysis,Gp0569489,"Yellowstone National Park, Wyoming, USA",44.70055,-110.76543,,6.509,,,71.7,225289707,329772,,71.7,6.509,6.509,6.509,6.509,0.0
1599,Ga0496376_000299_16300_17841,1.4e-203,3300045871,513,3300045871,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Sylvan Springs Area, Yellowstone National Park, WY, United States - MSUNE_S_04","University of Wisconsin, Madison",3300045871.0,Metagenome Analysis,Gp0569489,"Yellowstone National Park, Wyoming, USA",44.70055,-110.76543,,6.509,,,71.7,225289707,329772,,71.7,6.509,6.509,6.509,6.509,0.0
1600,Ga0496376_000131_85554_87119,2.9e-203,3300045871,521,3300045871,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Sylvan Springs Area, Yellowstone National Park, WY, United States - MSUNE_S_04","University of Wisconsin, Madison",3300045871.0,Metagenome Analysis,Gp0569489,"Yellowstone National Park, Wyoming, USA",44.70055,-110.76543,,6.509,,,71.7,225289707,329772,,71.7,6.509,6.509,6.509,6.509,0.0
1601,Ga0496376_000233_67487_69010,1.5e-202,3300045871,507,3300045871,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Sylvan Springs Area, Yellowstone National Park, WY, United States - MSUNE_S_04","University of Wisconsin, Madison",3300045871.0,Metagenome Analysis,Gp0569489,"Yellowstone National Park, Wyoming, USA",44.70055,-110.76543,,6.509,,,71.7,225289707,329772,,71.7,6.509,6.509,6.509,6.509,0.0
1602,Ga0496376_002096_5865_7373,3.1e-202,3300045871,502,3300045871,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Sylvan Springs Area, Yellowstone National Park, WY, United States - MSUNE_S_04","University of Wisconsin, Madison",3300045871.0,Metagenome Analysis,Gp0569489,"Yellowstone National Park, Wyoming, USA",44.70055,-110.76543,,6.509,,,71.7,225289707,329772,,71.7,6.509,6.509,6.509,6.509,0.0
1603,Ga0496376_001257_5514_7082,1.5000000000000002e-201,3300045871,522,3300045871,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Sylvan Springs Area, Yellowstone National Park, WY, United States - MSUNE_S_04","University of Wisconsin, Madison",3300045871.0,Metagenome Analysis,Gp0569489,"Yellowstone National Park, Wyoming, USA",44.70055,-110.76543,,6.509,,,71.7,225289707,329772,,71.7,6.509,6.509,6.509,6.509,0.0
1604,Ga0496376_001282_956_2512,3e-201,3300045871,518,3300045871,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Sylvan Springs Area, Yellowstone National Park, WY, United States - MSUNE_S_04","University of Wisconsin, Madison",3300045871.0,Metagenome Analysis,Gp0569489,"Yellowstone National Park, Wyoming, USA",44.70055,-110.76543,,6.509,,,71.7,225289707,329772,,71.7,6.509,6.509,6.509,6.509,0.0
1605,Ga0496376_000828_5046_6563,6.6e-200,3300045871,505,3300045871,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Sylvan Springs Area, Yellowstone National Park, WY, United States - MSUNE_S_04","University of Wisconsin, Madison",3300045871.0,Metagenome Analysis,Gp0569489,"Yellowstone National Park, Wyoming, USA",44.70055,-110.76543,,6.509,,,71.7,225289707,329772,,71.7,6.509,6.509,6.509,6.509,0.0
1606,Ga0496376_013285_173_1687,1.5000000000000001e-199,3300045871,504,3300045871,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Sylvan Springs Area, Yellowstone National Park, WY, United States - MSUNE_S_04","University of Wisconsin, Madison",3300045871.0,Metagenome Analysis,Gp0569489,"Yellowstone National Park, Wyoming, USA",44.70055,-110.76543,,6.509,,,71.7,225289707,329772,,71.7,6.509,6.509,6.509,6.509,0.0
1607,Ga0496376_000094_66096_67565,4.4e-199,3300045871,489,3300045871,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Sylvan Springs Area, Yellowstone National Park, WY, United States - MSUNE_S_04","University of Wisconsin, Madison",3300045871.0,Metagenome Analysis,Gp0569489,"Yellowstone National Park, Wyoming, USA",44.70055,-110.76543,,6.509,,,71.7,225289707,329772,,71.7,6.509,6.509,6.509,6.509,0.0
1608,Ga0496376_004904_5660_7138,2.1000000000000001e-196,3300045871,492,3300045871,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Sylvan Springs Area, Yellowstone National Park, WY, United States - MSUNE_S_04","University of Wisconsin, Madison",3300045871.0,Metagenome Analysis,Gp0569489,"Yellowstone National Park, Wyoming, USA",44.70055,-110.76543,,6.509,,,71.7,225289707,329772,,71.7,6.509,6.509,6.509,6.509,0.0
1609,Ga0496376_000819_17910_19454,9.999999999999999e-194,3300045871,514,3300045871,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Sylvan Springs Area, Yellowstone National Park, WY, United States - MSUNE_S_04","University of Wisconsin, Madison",3300045871.0,Metagenome Analysis,Gp0569489,"Yellowstone National Park, Wyoming, USA",44.70055,-110.76543,,6.509,,,71.7,225289707,329772,,71.7,6.509,6.509,6.509,6.509,0.0
1610,Ga0496376_000021_61171_62619,2.6e-193,3300045871,482,3300045871,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Sylvan Springs Area, Yellowstone National Park, WY, United States - MSUNE_S_04","University of Wisconsin, Madison",3300045871.0,Metagenome Analysis,Gp0569489,"Yellowstone National Park, Wyoming, USA",44.70055,-110.76543,,6.509,,,71.7,225289707,329772,,71.7,6.509,6.509,6.509,6.509,0.0
1611,Ga0496376_000903_731_2296,3.1e-193,3300045871,521,3300045871,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Sylvan Springs Area, Yellowstone National Park, WY, United States - MSUNE_S_04","University of Wisconsin, Madison",3300045871.0,Metagenome Analysis,Gp0569489,"Yellowstone National Park, Wyoming, USA",44.70055,-110.76543,,6.509,,,71.7,225289707,329772,,71.7,6.509,6.509,6.509,6.509,0.0
1612,Ga0496376_010601_798_2339,8.700000000000001e-193,3300045871,513,3300045871,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Sylvan Springs Area, Yellowstone National Park, WY, United States - MSUNE_S_04","University of Wisconsin, Madison",3300045871.0,Metagenome Analysis,Gp0569489,"Yellowstone National Park, Wyoming, USA",44.70055,-110.76543,,6.509,,,71.7,225289707,329772,,71.7,6.509,6.509,6.509,6.509,0.0
1613,Ga0496376_003015_4443_5936,1.0999999999999998e-192,3300045871,497,3300045871,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Sylvan Springs Area, Yellowstone National Park, WY, United States - MSUNE_S_04","University of Wisconsin, Madison",3300045871.0,Metagenome Analysis,Gp0569489,"Yellowstone National Park, Wyoming, USA",44.70055,-110.76543,,6.509,,,71.7,225289707,329772,,71.7,6.509,6.509,6.509,6.509,0.0
1614,Ga0496376_000551_12332_13858,1.5999999999999999e-192,3300045871,508,3300045871,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Sylvan Springs Area, Yellowstone National Park, WY, United States - MSUNE_S_04","University of Wisconsin, Madison",3300045871.0,Metagenome Analysis,Gp0569489,"Yellowstone National Park, Wyoming, USA",44.70055,-110.76543,,6.509,,,71.7,225289707,329772,,71.7,6.509,6.509,6.509,6.509,0.0
1615,Ga0496376_000973_26938_28479,3.1e-191,3300045871,513,3300045871,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Sylvan Springs Area, Yellowstone National Park, WY, United States - MSUNE_S_04","University of Wisconsin, Madison",3300045871.0,Metagenome Analysis,Gp0569489,"Yellowstone National Park, Wyoming, USA",44.70055,-110.76543,,6.509,,,71.7,225289707,329772,,71.7,6.509,6.509,6.509,6.509,0.0
1616,Ga0496376_004045_107_1594,6.1e-191,3300045871,495,3300045871,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Sylvan Springs Area, Yellowstone National Park, WY, United States - MSUNE_S_04","University of Wisconsin, Madison",3300045871.0,Metagenome Analysis,Gp0569489,"Yellowstone National Park, Wyoming, USA",44.70055,-110.76543,,6.509,,,71.7,225289707,329772,,71.7,6.509,6.509,6.509,6.509,0.0
1617,Ga0496376_000080_77303_78790,6.999999999999999e-191,3300045871,495,3300045871,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Sylvan Springs Area, Yellowstone National Park, WY, United States - MSUNE_S_04","University of Wisconsin, Madison",3300045871.0,Metagenome Analysis,Gp0569489,"Yellowstone National Park, Wyoming, USA",44.70055,-110.76543,,6.509,,,71.7,225289707,329772,,71.7,6.509,6.509,6.509,6.509,0.0
1618,Ga0496376_001974_12659_14128,8.5e-191,3300045871,489,3300045871,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Sylvan Springs Area, Yellowstone National Park, WY, United States - MSUNE_S_04","University of Wisconsin, Madison",3300045871.0,Metagenome Analysis,Gp0569489,"Yellowstone National Park, Wyoming, USA",44.70055,-110.76543,,6.509,,,71.7,225289707,329772,,71.7,6.509,6.509,6.509,6.509,0.0
1619,Ga0496376_000047_65635_67152,2.7e-187,3300045871,505,3300045871,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Sylvan Springs Area, Yellowstone National Park, WY, United States - MSUNE_S_04","University of Wisconsin, Madison",3300045871.0,Metagenome Analysis,Gp0569489,"Yellowstone National Park, Wyoming, USA",44.70055,-110.76543,,6.509,,,71.7,225289707,329772,,71.7,6.509,6.509,6.509,6.509,0.0
1620,Ga0496376_009151_1055_2527,3e-187,3300045871,490,3300045871,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Sylvan Springs Area, Yellowstone National Park, WY, United States - MSUNE_S_04","University of Wisconsin, Madison",3300045871.0,Metagenome Analysis,Gp0569489,"Yellowstone National Park, Wyoming, USA",44.70055,-110.76543,,6.509,,,71.7,225289707,329772,,71.7,6.509,6.509,6.509,6.509,0.0
1621,Ga0496376_000478_5932_7518,3.4000000000000003e-186,3300045871,528,3300045871,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Sylvan Springs Area, Yellowstone National Park, WY, United States - MSUNE_S_04","University of Wisconsin, Madison",3300045871.0,Metagenome Analysis,Gp0569489,"Yellowstone National Park, Wyoming, USA",44.70055,-110.76543,,6.509,,,71.7,225289707,329772,,71.7,6.509,6.509,6.509,6.509,0.0
1622,Ga0496376_000181_3731_5263,3e-184,3300045871,510,3300045871,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Sylvan Springs Area, Yellowstone National Park, WY, United States - MSUNE_S_04","University of Wisconsin, Madison",3300045871.0,Metagenome Analysis,Gp0569489,"Yellowstone National Park, Wyoming, USA",44.70055,-110.76543,,6.509,,,71.7,225289707,329772,,71.7,6.509,6.509,6.509,6.509,0.0
1623,Ga0496376_001762_7330_8769,3.2e-184,3300045871,479,3300045871,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Sylvan Springs Area, Yellowstone National Park, WY, United States - MSUNE_S_04","University of Wisconsin, Madison",3300045871.0,Metagenome Analysis,Gp0569489,"Yellowstone National Park, Wyoming, USA",44.70055,-110.76543,,6.509,,,71.7,225289707,329772,,71.7,6.509,6.509,6.509,6.509,0.0
1624,Ga0496376_013346_2_1537,3.8e-181,3300045871,511,3300045871,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Sylvan Springs Area, Yellowstone National Park, WY, United States - MSUNE_S_04","University of Wisconsin, Madison",3300045871.0,Metagenome Analysis,Gp0569489,"Yellowstone National Park, Wyoming, USA",44.70055,-110.76543,,6.509,,,71.7,225289707,329772,,71.7,6.509,6.509,6.509,6.509,0.0
1625,Ga0496376_001499_15791_17353,7.799999999999999e-181,3300045871,520,3300045871,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Sylvan Springs Area, Yellowstone National Park, WY, United States - MSUNE_S_04","University of Wisconsin, Madison",3300045871.0,Metagenome Analysis,Gp0569489,"Yellowstone National Park, Wyoming, USA",44.70055,-110.76543,,6.509,,,71.7,225289707,329772,,71.7,6.509,6.509,6.509,6.509,0.0
1626,Ga0496376_000321_25083_26573,5e-180,3300045871,496,3300045871,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Sylvan Springs Area, Yellowstone National Park, WY, United States - MSUNE_S_04","University of Wisconsin, Madison",3300045871.0,Metagenome Analysis,Gp0569489,"Yellowstone National Park, Wyoming, USA",44.70055,-110.76543,,6.509,,,71.7,225289707,329772,,71.7,6.509,6.509,6.509,6.509,0.0
